lambda n k
1162.5E-9 2.215296 0 
1165E-9 2.213866 0 
1167.5E-9 2.212451 0 
1170E-9 2.211048 0 
1172.5E-9 2.209659 0 
1175E-9 2.208282 0 
1177.5E-9 2.206918 0 
1180E-9 2.205566 0 
1182.5E-9 2.204226 0 
1185E-9 2.202899 0 
1187.5E-9 2.201582 0 
1190E-9 2.200278 0 
1192.5E-9 2.198985 0 
1195E-9 2.197703 0 
1197.5E-9 2.196432 0 
1200E-9 2.195172 0 
1202.5E-9 2.193922 0 
1205E-9 2.192683 0 
1207.5E-9 2.191454 0 
1210E-9 2.190235 0 
1212.5E-9 2.189026 0 
1215E-9 2.187827 0 
1217.5E-9 2.186638 0 
1220E-9 2.185458 0 
1222.5E-9 2.184287 0 
1225E-9 2.183126 0 
1227.5E-9 2.181973 0 
1230E-9 2.18083 0 
1232.5E-9 2.179695 0 
1235E-9 2.178569 0 
1237.5E-9 2.177451 0 
1240E-9 2.176342 0 
1242.5E-9 2.175241 0 
1245E-9 2.174148 0 
1247.5E-9 2.173063 0 
1250E-9 2.171986 0 
1252.5E-9 2.170917 0 
1255E-9 2.169855 0 
1257.5E-9 2.168801 0 
1260E-9 2.167754 0 
1262.5E-9 2.166714 0 
1265E-9 2.165682 0 
1267.5E-9 2.164657 0 
1270E-9 2.163639 0 
1272.5E-9 2.162628 0 
1275E-9 2.161623 0 
1277.5E-9 2.160625 0 
1280E-9 2.159634 0 
1282.5E-9 2.158649 0 
