lambda n k
908E-9 2.441216 0 
909E-9 2.439147 0 
910E-9 2.437097 0 
911E-9 2.435067 0 
912E-9 2.433057 0 
913E-9 2.431067 0 
914E-9 2.429096 0 
915E-9 2.427143 0 
916E-9 2.42521 0 
917E-9 2.423294 0 
918E-9 2.421396 0 
919E-9 2.419517 0 
920E-9 2.417654 0 
921E-9 2.415809 0 
922E-9 2.41398 0 
923E-9 2.412169 0 
924E-9 2.410373 0 
925E-9 2.408594 0 
926E-9 2.406831 0 
927E-9 2.405083 0 
928E-9 2.403351 0 
929E-9 2.401634 0 
930E-9 2.399933 0 
931E-9 2.398246 0 
932E-9 2.396573 0 
933E-9 2.394915 0 
934E-9 2.393271 0 
935E-9 2.391641 0 
936E-9 2.390025 0 
937E-9 2.388422 0 
938E-9 2.386833 0 
939E-9 2.385257 0 
940E-9 2.383694 0 
941E-9 2.382144 0 
942E-9 2.380606 0 
943E-9 2.379081 0 
944E-9 2.377569 0 
945E-9 2.376068 0 
946E-9 2.37458 0 
947E-9 2.373104 0 
948E-9 2.371639 0 
949E-9 2.370186 0 
950E-9 2.368744 0 
951E-9 2.367313 0 
952E-9 2.365894 0 
953E-9 2.364485 0 
954E-9 2.363088 0 
955E-9 2.361701 0 
956E-9 2.360325 0 
957E-9 2.358959 0 
958E-9 2.357603 0 
959E-9 2.356258 0 
960E-9 2.354922 0 
961E-9 2.353597 0 
962E-9 2.352281 0 
963E-9 2.350976 0 
964E-9 2.349679 0 
965E-9 2.348392 0 
966E-9 2.347115 0 
967E-9 2.345846 0 
968E-9 2.344587 0 
969E-9 2.343337 0 
970E-9 2.342096 0 
971E-9 2.340864 0 
972E-9 2.33964 0 
973E-9 2.338425 0 
974E-9 2.337218 0 
975E-9 2.33602 0 
976E-9 2.334831 0 
977E-9 2.333649 0 
978E-9 2.332475 0 
979E-9 2.33131 0 
980E-9 2.330153 0 
981E-9 2.329003 0 
982E-9 2.327861 0 
983E-9 2.326727 0 
984E-9 2.3256 0 
985E-9 2.324481 0 
986E-9 2.32337 0 
987E-9 2.322265 0 
988E-9 2.321168 0 
989E-9 2.320079 0 
990E-9 2.318996 0 
991E-9 2.31792 0 
992E-9 2.316852 0 
993E-9 2.31579 0 
994E-9 2.314735 0 
995E-9 2.313687 0 
996E-9 2.312645 0 
997E-9 2.31161 0 
998E-9 2.310582 0 
999E-9 2.30956 0 
1000E-9 2.308545 0 
1002.5E-9 2.306034 0 
1005E-9 2.303561 0 
1007.5E-9 2.301126 0 
1010E-9 2.298728 0 
1012.5E-9 2.296366 0 
1015E-9 2.294039 0 
1017.5E-9 2.291746 0 
1020E-9 2.289486 0 
1022.5E-9 2.287259 0 
1025E-9 2.285063 0 
1027.5E-9 2.282898 0 
1030E-9 2.280764 0 
1032.5E-9 2.278659 0 
1035E-9 2.276583 0 
1037.5E-9 2.274536 0 
1040E-9 2.272516 0 
1042.5E-9 2.270522 0 
1045E-9 2.268556 0 
1047.5E-9 2.266615 0 
1050E-9 2.264699 0 
1052.5E-9 2.262809 0 
1055E-9 2.260942 0 
1057.5E-9 2.259099 0 
1060E-9 2.257279 0 
1062.5E-9 2.255482 0 
1065E-9 2.253707 0 
1067.5E-9 2.251954 0 
1070E-9 2.250223 0 
1072.5E-9 2.248512 0 
1075E-9 2.246822 0 
1077.5E-9 2.245151 0 
1080E-9 2.243501 0 
1082.5E-9 2.241869 0 
1085E-9 2.240257 0 
1087.5E-9 2.238663 0 
1090E-9 2.237087 0 
1092.5E-9 2.235529 0 
1095E-9 2.233989 0 
1097.5E-9 2.232465 0 
1100E-9 2.230959 0 
1102.5E-9 2.229469 0 
1105E-9 2.227995 0 
1107.5E-9 2.226537 0 
1110E-9 2.225095 0 
1112.5E-9 2.223668 0 
1115E-9 2.222256 0 
1117.5E-9 2.220859 0 
1120E-9 2.219476 0 
1122.5E-9 2.218108 0 
1125E-9 2.216754 0 
1127.5E-9 2.215413 0 
1130E-9 2.214086 0 
1132.5E-9 2.212772 0 
1135E-9 2.211472 0 
1137.5E-9 2.210184 0 
1140E-9 2.208908 0 
1142.5E-9 2.207645 0 
1145E-9 2.206394 0 
1147.5E-9 2.205156 0 
1150E-9 2.203928 0 
1152.5E-9 2.202713 0 
1155E-9 2.201509 0 
1157.5E-9 2.200316 0 
1160E-9 2.199134 0 
1162.5E-9 2.197963 0 
1165E-9 2.196802 0 
1167.5E-9 2.195652 0 
1170E-9 2.194513 0 
1172.5E-9 2.193383 0 
1175E-9 2.192264 0 
1177.5E-9 2.191154 0 
1180E-9 2.190054 0 
1182.5E-9 2.188963 0 
1185E-9 2.187882 0 
1187.5E-9 2.18681 0 
1190E-9 2.185748 0 
1192.5E-9 2.184694 0 
1195E-9 2.183649 0 
1197.5E-9 2.182612 0 
1200E-9 2.181584 0 
1202.5E-9 2.180565 0 
