lambda n k
1017.5E-9 1.974994 0.035788 
1020E-9 1.974542 0.035709 
1022.5E-9 1.974096 0.03563 
1025E-9 1.973654 0.035552 
1027.5E-9 1.973217 0.035474 
1030E-9 1.972784 0.035396 
1032.5E-9 1.972356 0.035318 
1035E-9 1.971933 0.035241 
1037.5E-9 1.971514 0.035164 
1040E-9 1.9711 0.035087 
1042.5E-9 1.97069 0.035011 
1045E-9 1.970284 0.034934 
1047.5E-9 1.969882 0.034859 
1050E-9 1.969485 0.034783 
1052.5E-9 1.969091 0.034708 
1055E-9 1.968702 0.034633 
1057.5E-9 1.968317 0.034558 
1060E-9 1.967935 0.034484 
1062.5E-9 1.967557 0.034409 
1065E-9 1.967184 0.034336 
1067.5E-9 1.966814 0.034262 
1070E-9 1.966447 0.034189 
1072.5E-9 1.966084 0.034116 
1075E-9 1.965725 0.034043 
1077.5E-9 1.96537 0.03397 
1080E-9 1.965018 0.033898 
1082.5E-9 1.964669 0.033826 
1085E-9 1.964324 0.033755 
1087.5E-9 1.963982 0.033683 
1090E-9 1.963643 0.033612 
1092.5E-9 1.963307 0.033541 
1095E-9 1.962975 0.033471 
1097.5E-9 1.962646 0.0334 
1100E-9 1.96232 0.03333 
1102.5E-9 1.961997 0.033261 
1105E-9 1.961678 0.033191 
1107.5E-9 1.961361 0.033122 
1110E-9 1.961047 0.033053 
1112.5E-9 1.960736 0.032984 
1115E-9 1.960428 0.032916 
1117.5E-9 1.960123 0.032848 
1120E-9 1.95982 0.03278 
1122.5E-9 1.959521 0.032712 
1125E-9 1.959224 0.032644 
1127.5E-9 1.95893 0.032577 
1130E-9 1.958638 0.03251 
1132.5E-9 1.958349 0.032444 
1135E-9 1.958063 0.032377 
1137.5E-9 1.957779 0.032311 
1140E-9 1.957498 0.032245 
1142.5E-9 1.957219 0.032179 
1145E-9 1.956943 0.032114 
1147.5E-9 1.956669 0.032049 
1150E-9 1.956397 0.031984 
1152.5E-9 1.956128 0.031919 
1155E-9 1.955862 0.031855 
1157.5E-9 1.955597 0.03179 
1160E-9 1.955335 0.031726 
1162.5E-9 1.955075 0.031663 
1165E-9 1.954818 0.031599 
1167.5E-9 1.954562 0.031536 
1170E-9 1.954309 0.031473 
1172.5E-9 1.954058 0.03141 
1175E-9 1.953809 0.031348 
1177.5E-9 1.953562 0.031285 
1180E-9 1.953317 0.031223 
